stock,sentiment,timestamp
ADIB,0.5719,2026-04-30T01:59:05.116702
ADIB,0.0516,2026-04-30T01:59:05.123329
ADIB,0.4939,2026-04-30T01:59:05.128070
ADIB,0.9274,2026-04-30T01:59:05.132841
ADIB,-0.9231,2026-04-30T01:59:05.137504
ADIB,0.6705,2026-04-30T01:59:05.142104
ADIB,0.6486,2026-04-30T01:59:05.146652
ADIB,0.6361,2026-04-30T01:59:05.151298
CIB,-0.296,2026-04-30T01:59:35.786340
CIB,0.0,2026-04-30T01:59:35.791276
CIB,0.0,2026-04-30T01:59:35.796398
CIB,-0.101,2026-04-30T01:59:35.801284
CIB,-0.872,2026-04-30T01:59:35.806172
CIB,-0.5664,2026-04-30T01:59:35.811048
CIB,0.5719,2026-04-30T01:59:35.815891
CIB,0.0516,2026-04-30T01:59:35.820810
CIB,0.4939,2026-04-30T01:59:35.825759
CIB,0.9274,2026-04-30T01:59:35.830900
FAISAL,0.5719,2026-04-30T01:59:36.453992
FAISAL,0.0516,2026-04-30T01:59:36.462643
FAISAL,0.4939,2026-04-30T01:59:36.467642
FAISAL,0.9274,2026-04-30T01:59:36.472430
FAISAL,-0.9231,2026-04-30T01:59:36.477187
FAISAL,0.6705,2026-04-30T01:59:36.481798
FAISAL,0.6486,2026-04-30T01:59:36.486481
FAISAL,0.6361,2026-04-30T01:59:36.491108
HDB,0.5719,2026-04-30T01:59:37.112496
HDB,0.0516,2026-04-30T01:59:37.125134
HDB,0.4939,2026-04-30T01:59:37.135516
HDB,0.9274,2026-04-30T01:59:37.141761
HDB,-0.9231,2026-04-30T01:59:37.146575
HDB,0.6705,2026-04-30T01:59:37.151373
HDB,0.6486,2026-04-30T01:59:37.156152
HDB,0.6361,2026-04-30T01:59:37.160927
ADIB,0.5719,2026-04-30T01:59:37.745446
ADIB,0.0516,2026-04-30T01:59:37.754424
ADIB,0.4939,2026-04-30T01:59:37.759375
ADIB,0.9274,2026-04-30T01:59:37.764150
ADIB,-0.9231,2026-04-30T01:59:37.768903
ADIB,0.6705,2026-04-30T01:59:37.773643
ADIB,0.6486,2026-04-30T01:59:37.778282
ADIB,0.6361,2026-04-30T01:59:37.783128
CIB,-0.296,2026-04-30T02:00:08.370749
CIB,0.0,2026-04-30T02:00:08.376755
CIB,0.0,2026-04-30T02:00:08.381518
CIB,-0.101,2026-04-30T02:00:08.386482
CIB,-0.872,2026-04-30T02:00:08.391284
CIB,-0.5664,2026-04-30T02:00:08.396358
CIB,0.5719,2026-04-30T02:00:08.401022
CIB,0.0516,2026-04-30T02:00:08.405946
CIB,0.4939,2026-04-30T02:00:08.410636
CIB,0.9274,2026-04-30T02:00:08.415440
FAISAL,0.5719,2026-04-30T02:00:08.982588
FAISAL,0.0516,2026-04-30T02:00:08.991315
FAISAL,0.4939,2026-04-30T02:00:08.999643
FAISAL,0.9274,2026-04-30T02:00:09.004676
FAISAL,-0.9231,2026-04-30T02:00:09.009443
FAISAL,0.6705,2026-04-30T02:00:09.014175
FAISAL,0.6486,2026-04-30T02:00:09.018941
FAISAL,0.6361,2026-04-30T02:00:09.023795
HDB,0.5719,2026-04-30T02:00:09.632097
HDB,0.0516,2026-04-30T02:00:09.640860
HDB,0.4939,2026-04-30T02:00:09.645719
HDB,0.9274,2026-04-30T02:00:09.650490
HDB,-0.9231,2026-04-30T02:00:09.655150
HDB,0.6705,2026-04-30T02:00:09.659790
HDB,0.6486,2026-04-30T02:00:09.664424
HDB,0.6361,2026-04-30T02:00:09.669081
ADIB,0.5719,2026-04-30T02:00:10.269011
ADIB,0.0516,2026-04-30T02:00:10.276935
ADIB,0.4939,2026-04-30T02:00:10.281758
ADIB,0.9274,2026-04-30T02:00:10.286554
ADIB,-0.9231,2026-04-30T02:00:10.291185
ADIB,0.6705,2026-04-30T02:00:10.295845
ADIB,0.6486,2026-04-30T02:00:10.300441
ADIB,0.6361,2026-04-30T02:00:10.305108
CIB,-0.296,2026-04-30T02:00:40.935428
CIB,0.0,2026-04-30T02:00:40.942653
CIB,0.0,2026-04-30T02:00:40.947204
CIB,-0.101,2026-04-30T02:00:40.951750
CIB,-0.872,2026-04-30T02:00:40.956343
CIB,-0.5664,2026-04-30T02:00:40.960975
CIB,0.5719,2026-04-30T02:00:40.965535
CIB,0.0516,2026-04-30T02:00:40.970227
CIB,0.4939,2026-04-30T02:00:40.974903
CIB,0.9274,2026-04-30T02:00:40.979735
FAISAL,0.5719,2026-04-30T02:00:41.980967
FAISAL,0.0516,2026-04-30T02:00:41.988534
FAISAL,0.4939,2026-04-30T02:00:41.993329
FAISAL,0.9274,2026-04-30T02:00:41.998111
FAISAL,-0.9231,2026-04-30T02:00:42.002812
FAISAL,0.6705,2026-04-30T02:00:42.007511
FAISAL,0.6486,2026-04-30T02:00:42.012099
FAISAL,0.6361,2026-04-30T02:00:42.016852
HDB,0.5719,2026-04-30T02:00:42.611372
HDB,0.0516,2026-04-30T02:00:42.618930
HDB,0.4939,2026-04-30T02:00:42.623622
HDB,0.9274,2026-04-30T02:00:42.628370
HDB,-0.9231,2026-04-30T02:00:42.632942
HDB,0.6705,2026-04-30T02:00:42.637576
HDB,0.6486,2026-04-30T02:00:42.642139
HDB,0.6361,2026-04-30T02:00:42.646863
ADIB,0.5719,2026-04-30T02:00:43.225262
ADIB,0.0516,2026-04-30T02:00:43.235897
ADIB,0.4939,2026-04-30T02:00:43.243458
ADIB,0.9274,2026-04-30T02:00:43.248233
ADIB,-0.9231,2026-04-30T02:00:43.252846
ADIB,0.6705,2026-04-30T02:00:43.257432
ADIB,0.6486,2026-04-30T02:00:43.262035
ADIB,0.6361,2026-04-30T02:00:43.266640
CIB,-0.296,2026-04-30T02:01:13.864696
CIB,0.0,2026-04-30T02:01:13.871337
CIB,0.0,2026-04-30T02:01:13.875903
CIB,-0.101,2026-04-30T02:01:13.880610
CIB,-0.872,2026-04-30T02:01:13.885304
CIB,-0.5664,2026-04-30T02:01:13.893268
CIB,0.5719,2026-04-30T02:01:13.898609
CIB,0.0516,2026-04-30T02:01:13.905811
CIB,0.4939,2026-04-30T02:01:13.910786
CIB,0.9274,2026-04-30T02:01:13.915565
FAISAL,0.5719,2026-04-30T02:01:14.492845
FAISAL,0.0516,2026-04-30T02:01:14.501053
FAISAL,0.4939,2026-04-30T02:01:14.505881
FAISAL,0.9274,2026-04-30T02:01:14.510650
FAISAL,-0.9231,2026-04-30T02:01:14.515271
FAISAL,0.6705,2026-04-30T02:01:14.519967
FAISAL,0.6486,2026-04-30T02:01:14.524590
FAISAL,0.6361,2026-04-30T02:01:14.529248
HDB,0.5719,2026-04-30T02:01:15.165312
HDB,0.0516,2026-04-30T02:01:15.176471
HDB,0.4939,2026-04-30T02:01:15.195573
HDB,0.9274,2026-04-30T02:01:15.216414
HDB,-0.9231,2026-04-30T02:01:15.232308
HDB,0.6705,2026-04-30T02:01:15.245336
HDB,0.6486,2026-04-30T02:01:15.253710
HDB,0.6361,2026-04-30T02:01:15.259425
ADIB,0.5719,2026-04-30T02:01:15.818247
ADIB,0.0516,2026-04-30T02:01:15.826582
ADIB,0.4939,2026-04-30T02:01:15.831421
ADIB,0.9274,2026-04-30T02:01:15.836333
ADIB,-0.9231,2026-04-30T02:01:15.841081
ADIB,0.6705,2026-04-30T02:01:15.845841
ADIB,0.6486,2026-04-30T02:01:15.850574
ADIB,0.6361,2026-04-30T02:01:15.855449
CIB,-0.296,2026-04-30T02:01:46.579698
CIB,0.0,2026-04-30T02:01:46.587187
CIB,0.0,2026-04-30T02:01:46.591845
CIB,-0.101,2026-04-30T02:01:46.596547
CIB,-0.872,2026-04-30T02:01:46.601282
CIB,-0.5664,2026-04-30T02:01:46.605976
CIB,0.5719,2026-04-30T02:01:46.610641
CIB,0.0516,2026-04-30T02:01:46.615397
CIB,0.4939,2026-04-30T02:01:46.620902
CIB,0.9274,2026-04-30T02:01:46.625757
FAISAL,0.5719,2026-04-30T02:01:47.216944
FAISAL,0.0516,2026-04-30T02:01:47.222661
FAISAL,0.4939,2026-04-30T02:01:47.227464
FAISAL,0.9274,2026-04-30T02:01:47.232289
FAISAL,-0.9231,2026-04-30T02:01:47.236941
FAISAL,0.6705,2026-04-30T02:01:47.241613
FAISAL,0.6486,2026-04-30T02:01:47.246207
FAISAL,0.6361,2026-04-30T02:01:47.251002
HDB,0.5719,2026-04-30T02:01:47.823279
HDB,0.0516,2026-04-30T02:01:47.830837
HDB,0.4939,2026-04-30T02:01:47.835576
HDB,0.9274,2026-04-30T02:01:47.840298
HDB,-0.9231,2026-04-30T02:01:47.844955
HDB,0.6705,2026-04-30T02:01:47.849575
HDB,0.6486,2026-04-30T02:01:47.854287
HDB,0.6361,2026-04-30T02:01:47.858926
ADIB,0.5719,2026-04-30T02:01:48.481698
ADIB,0.0516,2026-04-30T02:01:48.493013
ADIB,0.4939,2026-04-30T02:01:48.498824
ADIB,0.9274,2026-04-30T02:01:48.503700
ADIB,-0.9231,2026-04-30T02:01:48.508436
ADIB,0.6705,2026-04-30T02:01:48.513065
ADIB,0.6486,2026-04-30T02:01:48.517705
ADIB,0.6361,2026-04-30T02:01:48.522362
CIB,-0.296,2026-04-30T02:02:19.120319
CIB,0.0,2026-04-30T02:02:19.129278
CIB,0.0,2026-04-30T02:02:19.134225
CIB,-0.101,2026-04-30T02:02:19.138967
CIB,-0.872,2026-04-30T02:02:19.143727
CIB,-0.5664,2026-04-30T02:02:19.148514
CIB,0.5719,2026-04-30T02:02:19.153165
CIB,0.0516,2026-04-30T02:02:19.157993
CIB,0.4939,2026-04-30T02:02:19.162829
CIB,0.9274,2026-04-30T02:02:19.167706
FAISAL,0.5719,2026-04-30T02:02:19.745767
FAISAL,0.0516,2026-04-30T02:02:19.752459
FAISAL,0.4939,2026-04-30T02:02:19.759665
FAISAL,0.9274,2026-04-30T02:02:19.765879
FAISAL,-0.9231,2026-04-30T02:02:19.770609
FAISAL,0.6705,2026-04-30T02:02:19.775373
FAISAL,0.6486,2026-04-30T02:02:19.780191
FAISAL,0.6361,2026-04-30T02:02:19.784911
HDB,0.5719,2026-04-30T02:02:20.397467
HDB,0.0516,2026-04-30T02:02:20.404465
HDB,0.4939,2026-04-30T02:02:20.409178
HDB,0.9274,2026-04-30T02:02:20.413979
HDB,-0.9231,2026-04-30T02:02:20.418622
HDB,0.6705,2026-04-30T02:02:20.423223
HDB,0.6486,2026-04-30T02:02:20.429450
HDB,0.6361,2026-04-30T02:02:20.437840
ADIB,0.5719,2026-04-30T02:02:21.014078
ADIB,0.0516,2026-04-30T02:02:21.021724
ADIB,0.4939,2026-04-30T02:02:21.026496
ADIB,0.9274,2026-04-30T02:02:21.031166
ADIB,-0.9231,2026-04-30T02:02:21.035833
ADIB,0.6705,2026-04-30T02:02:21.040409
ADIB,0.6486,2026-04-30T02:02:21.045038
ADIB,0.6361,2026-04-30T02:02:21.049726
CIB,-0.296,2026-04-30T02:02:51.917853
CIB,0.0,2026-04-30T02:02:51.923506
CIB,0.0,2026-04-30T02:02:51.928065
CIB,-0.101,2026-04-30T02:02:51.932674
CIB,-0.872,2026-04-30T02:02:51.937267
CIB,-0.5664,2026-04-30T02:02:51.941893
CIB,0.5719,2026-04-30T02:02:51.946479
CIB,0.0516,2026-04-30T02:02:51.951125
CIB,0.4939,2026-04-30T02:02:51.955853
CIB,0.9274,2026-04-30T02:02:51.960547
FAISAL,0.5719,2026-04-30T02:02:52.552477
FAISAL,0.0516,2026-04-30T02:02:52.559327
FAISAL,0.4939,2026-04-30T02:02:52.564109
FAISAL,0.9274,2026-04-30T02:02:52.569083
FAISAL,-0.9231,2026-04-30T02:02:52.573953
FAISAL,0.6705,2026-04-30T02:02:52.578804
FAISAL,0.6486,2026-04-30T02:02:52.583562
FAISAL,0.6361,2026-04-30T02:02:52.588299
HDB,0.5719,2026-04-30T02:02:53.180926
HDB,0.0516,2026-04-30T02:02:53.187495
HDB,0.4939,2026-04-30T02:02:53.194451
HDB,0.9274,2026-04-30T02:02:53.202569
HDB,-0.9231,2026-04-30T02:02:53.207469
HDB,0.6705,2026-04-30T02:02:53.212078
HDB,0.6486,2026-04-30T02:02:53.216721
HDB,0.6361,2026-04-30T02:02:53.221395
ADIB,0.5719,2026-04-30T02:02:53.809635
ADIB,0.0516,2026-04-30T02:02:53.815139
ADIB,0.4939,2026-04-30T02:02:53.819878
ADIB,0.9274,2026-04-30T02:02:53.824668
ADIB,-0.9231,2026-04-30T02:02:53.829380
ADIB,0.6705,2026-04-30T02:02:53.834009
ADIB,0.6486,2026-04-30T02:02:53.838926
ADIB,0.6361,2026-04-30T02:02:53.843711
CIB,-0.296,2026-04-30T02:03:24.464131
CIB,0.0,2026-04-30T02:03:24.468775
CIB,0.0,2026-04-30T02:03:24.473380
CIB,-0.101,2026-04-30T02:03:24.477978
CIB,-0.872,2026-04-30T02:03:24.482638
CIB,-0.5664,2026-04-30T02:03:24.487256
CIB,0.5719,2026-04-30T02:03:24.491855
CIB,0.0516,2026-04-30T02:03:24.496634
CIB,0.4939,2026-04-30T02:03:24.501428
CIB,0.9274,2026-04-30T02:03:24.506229
FAISAL,0.5719,2026-04-30T02:03:25.074842
FAISAL,0.0516,2026-04-30T02:03:25.082822
FAISAL,0.4939,2026-04-30T02:03:25.087622
FAISAL,0.9274,2026-04-30T02:03:25.092465
FAISAL,-0.9231,2026-04-30T02:03:25.097248
FAISAL,0.6705,2026-04-30T02:03:25.102094
FAISAL,0.6486,2026-04-30T02:03:25.106945
FAISAL,0.6361,2026-04-30T02:03:25.111752
HDB,0.5719,2026-04-30T02:03:25.737834
HDB,0.0516,2026-04-30T02:03:25.746905
HDB,0.4939,2026-04-30T02:03:25.751780
HDB,0.9274,2026-04-30T02:03:25.756581
HDB,-0.9231,2026-04-30T02:03:25.761203
HDB,0.6705,2026-04-30T02:03:25.765895
HDB,0.6486,2026-04-30T02:03:25.770498
HDB,0.6361,2026-04-30T02:03:25.775238
ADIB,0.5719,2026-04-30T02:03:26.366403
ADIB,0.0516,2026-04-30T02:03:26.374994
ADIB,0.4939,2026-04-30T02:03:26.379857
ADIB,0.9274,2026-04-30T02:03:26.384633
ADIB,-0.9231,2026-04-30T02:03:26.389244
ADIB,0.6705,2026-04-30T02:03:26.393836
ADIB,0.6486,2026-04-30T02:03:26.398405
ADIB,0.6361,2026-04-30T02:03:26.403035
CIB,-0.296,2026-04-30T02:03:56.982456
CIB,0.0,2026-04-30T02:03:56.990426
CIB,0.0,2026-04-30T02:03:56.995092
CIB,-0.101,2026-04-30T02:03:56.999725
CIB,-0.872,2026-04-30T02:03:57.004365
CIB,-0.5664,2026-04-30T02:03:57.009022
CIB,0.5719,2026-04-30T02:03:57.013594
CIB,0.0516,2026-04-30T02:03:57.018328
CIB,0.4939,2026-04-30T02:03:57.023060
CIB,0.9274,2026-04-30T02:03:57.027805
FAISAL,0.5719,2026-04-30T02:03:57.605923
FAISAL,0.0516,2026-04-30T02:03:57.613669
FAISAL,0.4939,2026-04-30T02:03:57.618490
FAISAL,0.9274,2026-04-30T02:03:57.623244
FAISAL,-0.9231,2026-04-30T02:03:57.627882
FAISAL,0.6705,2026-04-30T02:03:57.632539
FAISAL,0.6486,2026-04-30T02:03:57.637085
FAISAL,0.6361,2026-04-30T02:03:57.641673
HDB,0.5719,2026-04-30T02:03:58.203803
HDB,0.0516,2026-04-30T02:03:58.211891
HDB,0.4939,2026-04-30T02:03:58.216649
HDB,0.9274,2026-04-30T02:03:58.221436
HDB,-0.9231,2026-04-30T02:03:58.226072
HDB,0.6705,2026-04-30T02:03:58.230694
HDB,0.6486,2026-04-30T02:03:58.235366
HDB,0.6361,2026-04-30T02:03:58.239939
ADIB,0.5719,2026-04-30T02:03:58.828521
ADIB,0.0516,2026-04-30T02:03:58.837765
ADIB,0.4939,2026-04-30T02:03:58.843018
ADIB,0.9274,2026-04-30T02:03:58.847976
ADIB,-0.9231,2026-04-30T02:03:58.852746
ADIB,0.6705,2026-04-30T02:03:58.857507
ADIB,0.6486,2026-04-30T02:03:58.862310
ADIB,0.6361,2026-04-30T02:03:58.867022
CIB,-0.296,2026-04-30T02:04:29.494042
CIB,0.0,2026-04-30T02:04:29.500125
CIB,0.0,2026-04-30T02:04:29.504695
CIB,-0.101,2026-04-30T02:04:29.509393
CIB,-0.872,2026-04-30T02:04:29.514041
CIB,-0.5664,2026-04-30T02:04:29.518658
CIB,0.5719,2026-04-30T02:04:29.523245
CIB,0.0516,2026-04-30T02:04:29.527932
CIB,0.4939,2026-04-30T02:04:29.532629
CIB,0.9274,2026-04-30T02:04:29.537383
FAISAL,0.5719,2026-04-30T02:04:30.115812
FAISAL,0.0516,2026-04-30T02:04:30.125682
FAISAL,0.4939,2026-04-30T02:04:30.131277
FAISAL,0.9274,2026-04-30T02:04:30.137024
FAISAL,-0.9231,2026-04-30T02:04:30.143631
FAISAL,0.6705,2026-04-30T02:04:30.148345
FAISAL,0.6486,2026-04-30T02:04:30.153018
FAISAL,0.6361,2026-04-30T02:04:30.157687
HDB,0.5719,2026-04-30T02:04:30.762500
HDB,0.0516,2026-04-30T02:04:30.767461
HDB,0.4939,2026-04-30T02:04:30.772264
HDB,0.9274,2026-04-30T02:04:30.777083
HDB,-0.9231,2026-04-30T02:04:30.781733
HDB,0.6705,2026-04-30T02:04:30.786338
HDB,0.6486,2026-04-30T02:04:30.790994
HDB,0.6361,2026-04-30T02:04:30.796009
ADIB,0.5719,2026-04-30T02:04:31.442587
ADIB,0.0516,2026-04-30T02:04:31.447968
ADIB,0.4939,2026-04-30T02:04:31.454398
ADIB,0.9274,2026-04-30T02:04:31.459262
ADIB,-0.9231,2026-04-30T02:04:31.463945
ADIB,0.6705,2026-04-30T02:04:31.468637
ADIB,0.6486,2026-04-30T02:04:31.473290
ADIB,0.6361,2026-04-30T02:04:31.479168
CIB,-0.296,2026-04-30T02:05:02.095693
CIB,0.0,2026-04-30T02:05:02.103288
CIB,0.0,2026-04-30T02:05:02.107964
CIB,-0.101,2026-04-30T02:05:02.112704
CIB,-0.872,2026-04-30T02:05:02.117395
CIB,-0.5664,2026-04-30T02:05:02.122151
CIB,0.5719,2026-04-30T02:05:02.126826
CIB,0.0516,2026-04-30T02:05:02.131671
CIB,0.4939,2026-04-30T02:05:02.136499
CIB,0.9274,2026-04-30T02:05:02.141401
FAISAL,0.5719,2026-04-30T02:05:02.713792
FAISAL,0.0516,2026-04-30T02:05:02.718860
FAISAL,0.4939,2026-04-30T02:05:02.723824
FAISAL,0.9274,2026-04-30T02:05:02.729000
FAISAL,-0.9231,2026-04-30T02:05:02.734017
FAISAL,0.6705,2026-04-30T02:05:02.740138
FAISAL,0.6486,2026-04-30T02:05:02.745337
FAISAL,0.6361,2026-04-30T02:05:02.750215
HDB,0.5719,2026-04-30T02:05:03.354553
HDB,0.0516,2026-04-30T02:05:03.359338
HDB,0.4939,2026-04-30T02:05:03.364078
HDB,0.9274,2026-04-30T02:05:03.368928
HDB,-0.9231,2026-04-30T02:05:03.373595
HDB,0.6705,2026-04-30T02:05:03.378188
HDB,0.6486,2026-04-30T02:05:03.382804
HDB,0.6361,2026-04-30T02:05:03.387481
ADIB,0.5719,2026-04-30T02:05:03.962279
ADIB,0.0516,2026-04-30T02:05:03.967375
ADIB,0.4939,2026-04-30T02:05:03.973081
ADIB,0.9274,2026-04-30T02:05:03.977936
ADIB,-0.9231,2026-04-30T02:05:03.982538
ADIB,0.6705,2026-04-30T02:05:03.987172
ADIB,0.6486,2026-04-30T02:05:03.991757
ADIB,0.6361,2026-04-30T02:05:03.996386
CIB,-0.296,2026-04-30T02:05:34.583241
CIB,0.0,2026-04-30T02:05:34.591108
CIB,0.0,2026-04-30T02:05:34.595769
CIB,-0.101,2026-04-30T02:05:34.600484
CIB,-0.872,2026-04-30T02:05:34.605157
CIB,-0.5664,2026-04-30T02:05:34.609856
CIB,0.5719,2026-04-30T02:05:34.614483
CIB,0.0516,2026-04-30T02:05:34.619175
CIB,0.4939,2026-04-30T02:05:34.623869
CIB,0.9274,2026-04-30T02:05:34.628658
FAISAL,0.5719,2026-04-30T02:05:35.205255
FAISAL,0.0516,2026-04-30T02:05:35.210184
FAISAL,0.4939,2026-04-30T02:05:35.214904
FAISAL,0.9274,2026-04-30T02:05:35.219594
FAISAL,-0.9231,2026-04-30T02:05:35.224289
FAISAL,0.6705,2026-04-30T02:05:35.229010
FAISAL,0.6486,2026-04-30T02:05:35.233788
FAISAL,0.6361,2026-04-30T02:05:35.238692
HDB,0.5719,2026-04-30T02:05:35.846784
HDB,0.0516,2026-04-30T02:05:35.855193
HDB,0.4939,2026-04-30T02:05:35.860104
HDB,0.9274,2026-04-30T02:05:35.865092
HDB,-0.9231,2026-04-30T02:05:35.869874
HDB,0.6705,2026-04-30T02:05:35.874538
HDB,0.6486,2026-04-30T02:05:35.879143
HDB,0.6361,2026-04-30T02:05:35.883817
ADIB,0.5719,2026-04-30T02:05:36.490540
ADIB,0.0516,2026-04-30T02:05:36.498421
ADIB,0.4939,2026-04-30T02:05:36.503178
ADIB,0.9274,2026-04-30T02:05:36.507997
ADIB,-0.9231,2026-04-30T02:05:36.512631
ADIB,0.6705,2026-04-30T02:05:36.517296
ADIB,0.6486,2026-04-30T02:05:36.521950
ADIB,0.6361,2026-04-30T02:05:36.526645
CIB,-0.296,2026-04-30T02:06:07.140074
CIB,0.0,2026-04-30T02:06:07.149676
CIB,0.0,2026-04-30T02:06:07.154781
CIB,-0.101,2026-04-30T02:06:07.159465
CIB,-0.872,2026-04-30T02:06:07.164106
CIB,-0.5664,2026-04-30T02:06:07.169153
